159766 旅游ETF 5分钟线 后复权
      日期	    时间	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2023/07/06,0935,0.910,0.918,0.906,0.917,10665600,9740296.00
2023/07/06,0940,0.918,0.925,0.916,0.923,20573400,18957124.00
2023/07/06,0945,0.923,0.924,0.917,0.921,18027100,16590394.00
2023/07/06,0950,0.921,0.921,0.917,0.921,6855800,6302779.00
2023/07/06,0955,0.920,0.921,0.915,0.916,5854400,5376992.00
2023/07/06,1000,0.916,0.917,0.914,0.916,3083600,2822129.00
2023/07/06,1005,0.916,0.917,0.914,0.917,5581000,5105839.50
2023/07/06,1010,0.916,0.917,0.915,0.917,7147400,6545585.00
2023/07/06,1015,0.917,0.917,0.914,0.915,2512600,2299980.75
2023/07/06,1020,0.914,0.916,0.914,0.914,2150400,1966856.50
2023/07/06,1025,0.914,0.915,0.912,0.914,1550300,1416082.63
2023/07/06,1030,0.914,0.914,0.912,0.913,3642200,3324696.75
2023/07/06,1035,0.913,0.913,0.911,0.912,2248100,2048618.75
2023/07/06,1040,0.912,0.912,0.910,0.910,2733400,2489585.00
2023/07/06,1045,0.911,0.911,0.908,0.909,7723500,7023579.50
2023/07/06,1050,0.909,0.909,0.907,0.908,5441200,4938617.00
2023/07/06,1055,0.908,0.908,0.907,0.908,939700,853155.94
2023/07/06,1100,0.908,0.908,0.906,0.907,5527500,5013264.00
2023/07/06,1105,0.907,0.908,0.906,0.906,4278000,3878263.00
2023/07/06,1110,0.906,0.908,0.905,0.908,4528400,4104995.75
2023/07/06,1115,0.908,0.908,0.906,0.907,1902100,1725350.38
2023/07/06,1120,0.907,0.907,0.905,0.906,6762500,6122588.00
2023/07/06,1125,0.906,0.907,0.905,0.906,1172600,1062084.38
2023/07/06,1130,0.906,0.906,0.904,0.904,1948500,1762767.00
2023/07/06,1305,0.905,0.905,0.903,0.904,3774400,3411641.00
2023/07/06,1310,0.903,0.905,0.903,0.905,1955100,1767492.63
2023/07/06,1315,0.905,0.905,0.904,0.905,3335600,3015635.00
2023/07/06,1320,0.905,0.905,0.903,0.904,3173400,2868546.50
2023/07/06,1325,0.903,0.904,0.903,0.904,1203800,1087303.63
2023/07/06,1330,0.903,0.904,0.903,0.904,1258900,1137935.88
2023/07/06,1335,0.904,0.904,0.903,0.904,4485500,4050983.00
2023/07/06,1340,0.904,0.905,0.904,0.904,1201000,1086005.75
2023/07/06,1345,0.905,0.905,0.903,0.904,3571200,3228325.50
2023/07/06,1350,0.904,0.905,0.903,0.905,1977700,1787778.63
2023/07/06,1355,0.905,0.905,0.904,0.905,2186300,1978549.75
2023/07/06,1400,0.905,0.906,0.904,0.906,1559800,1412715.63
2023/07/06,1405,0.906,0.907,0.905,0.907,2480000,2245798.50
2023/07/06,1410,0.907,0.907,0.906,0.906,1767600,1602055.38
2023/07/06,1415,0.907,0.907,0.906,0.907,1601300,1452301.75
2023/07/06,1420,0.907,0.907,0.906,0.906,1621400,1469750.13
2023/07/06,1425,0.906,0.906,0.905,0.906,1683100,1524849.13
2023/07/06,1430,0.905,0.906,0.905,0.906,1408600,1276129.38
2023/07/06,1435,0.906,0.906,0.905,0.906,1330200,1204976.25
2023/07/06,1440,0.906,0.906,0.904,0.904,4767100,4314211.00
2023/07/06,1445,0.905,0.906,0.904,0.905,1124200,1017404.50
2023/07/06,1450,0.905,0.906,0.905,0.906,1464800,1326027.88
2023/07/06,1455,0.906,0.906,0.905,0.905,2121400,1921479.00
2023/07/06,1500,0.906,0.907,0.905,0.906,3082300,2792517.00
2023/07/07,0935,0.902,0.909,0.901,0.907,10757200,9732628.00
2023/07/07,0940,0.908,0.912,0.907,0.911,13360800,12143556.00
2023/07/07,0945,0.911,0.914,0.909,0.909,14767900,13467128.00
2023/07/07,0950,0.909,0.910,0.903,0.903,5536500,5018237.00
2023/07/07,0955,0.904,0.906,0.903,0.905,3485000,3152092.50
2023/07/07,1000,0.906,0.908,0.905,0.907,3263500,2959333.00
2023/07/07,1005,0.907,0.910,0.905,0.909,5303500,4809087.00
2023/07/07,1010,0.910,0.911,0.907,0.907,5145800,4678241.50
2023/07/07,1015,0.908,0.909,0.906,0.909,3542900,3213808.75
2023/07/07,1020,0.908,0.912,0.908,0.912,6238600,5683359.50
2023/07/07,1025,0.913,0.913,0.909,0.909,3847700,3503392.00
2023/07/07,1030,0.910,0.910,0.908,0.909,3624700,3294747.25
2023/07/07,1035,0.910,0.910,0.906,0.906,2007400,1822618.25
